bits,x,atanf_bits,atanf
4283D431,65.9144363,3FC71EC3,1.55562627
C283D431,-65.9144363,BFC71EC3,-1.55562627
427C21B3,63.0329094,3FC7080B,1.55493295
C27C21B3,-63.0329094,BFC7080B,-1.55493295
3FFB84F1,1.96499455,3F8CCE62,1.1000483
BFFB84F1,-1.96499455,BF8CCE62,-1.1000483
422A2872,42.5394974,3FC60DB3,1.54729307
C22A2872,-42.5394974,BFC60DB3,-1.54729307
422EB801,43.6796913,3FC621CC,1.5479064
C22EB801,-43.6796913,BFC621CC,-1.5479064
413F9AD1,11.975297,3FBE65E3,1.48748434
C13F9AD1,-11.975297,BFBE65E3,-1.48748434
40A828D8,5.25498581,3FB0FDED,1.3827492
C0A828D8,-5.25498581,BFB0FDED,-1.3827492
41B814A4,23.0100784,3FC380AE,1.52736449
C1B814A4,-23.0100784,BFC380AE,-1.52736449
425EF513,55.7393303,3FC6C40A,1.55285764
C25EF513,-55.7393303,BFC6C40A,-1.55285764
426B4F8E,58.8276901,3FC6E2E4,1.55379915
C26B4F8E,-58.8276901,BFC6E2E4,-1.55379915
409C8E26,4.8923521,3FAF410F,1.36917293
C09C8E26,-4.8923521,BFAF410F,-1.36917293
40C7B52D,6.24086618,3FB4B98F,1.4119128
C0C7B52D,-6.24086618,BFB4B98F,-1.4119128
40BC2C1A,5.88038349,3FB3803B,1.40235078
C0BC2C1A,-5.88038349,BFB3803B,-1.40235078
4213F373,36.9877434,3FC59A28,1.54376698
C213F373,-36.9877434,BFC59A28,-1.54376698
4122CD10,10.1750641,3FBC85BE,1.47283149
C122CD10,-10.1750641,BFBC85BE,-1.47283149
41644343,14.2664213,3FC01ABE,1.50081611
C1644343,-14.2664213,BFC01ABE,-1.50081611
4200E0DC,32.2195892,3FC51729,1.53976929
C200E0DC,-32.2195892,BFC51729,-1.53976929
40DF0183,6.96893454,3FB6D1B9,1.42827523
C0DF0183,-6.96893454,BFB6D1B9,-1.42827523
427691F0,61.6425171,3FC6FC52,1.5545752
C27691F0,-61.6425171,BFC6FC52,-1.5545752
4228CEE7,42.2020531,3FC6078B,1.54710519
C228CEE7,-42.2020531,BFC6078B,-1.54710519
42A8D6E7,84.4197311,3FC78BB7,1.55895126
C2A8D6E7,-84.4197311,BFC78BB7,-1.55895126
3F84DF5B,1.03806627,3F4DD7C5,0.804073632
BF84DF5B,-1.03806627,BF4DD7C5,-0.804073632
41429906,12.1623592,3FBE8FB0,1.48875999
C1429906,-12.1623592,BFBE8FB0,-1.48875999
42233464,40.8011627,3FC5ECE6,1.54629207
C2233464,-40.8011627,BFC5ECE6,-1.54629207
4047D199,3.12216783,3FA162E2,1.26083016
C047D199,-3.12216783,BFA162E2,-1.26083016
4005EECF,2.09270072,3F9000CA,1.12502408
C005EECF,-2.09270072,BF9000CA,-1.12502408
41049BC2,8.28802681,3FB9B138,1.45072079
C1049BC2,-8.28802681,BFB9B138,-1.45072079
3F9E9564,1.23893404,3F644757,0.89171356
BF9E9564,-1.23893404,BF644757,-0.89171356
4272311E,60.547966,3FC6F2B6,1.55428195
C272311E,-60.547966,BFC6F2B6,-1.55428195
42829F9C,65.3117371,3FC71A2D,1.55548632
C2829F9C,-65.3117371,BFC71A2D,-1.55548632
40221D76,2.53304815,3F98EF1B,1.19479692
C0221D76,-2.53304815,BF98EF1B,-1.19479692
41313B5E,11.0769939,3FBD89A6,1.4807632
C1313B5E,-11.0769939,BFBD89A6,-1.4807632
3FFCEE96,1.97603106,3F8D1872,1.10230851
BFFCEE96,-1.97603106,BF8D1872,-1.10230851
3FB072F5,1.37850821,3F717652,0.943211675
BFB072F5,-1.37850821,BF717652,-0.943211675
3FE640EF,1.79885662,3F881E69,1.06342804
BFE640EF,-1.79885662,BF881E69,-1.06342804
4190C37F,18.0954571,3FC1FEDA,1.51558995
C190C37F,-18.0954571,BFC1FEDA,-1.51558995
4230EA69,44.2289162,3FC62B1C,1.54819059
C230EA69,-44.2289162,BFC62B1C,-1.54819059
41174AFF,9.45580959,3FBB934E,1.46543288
C1174AFF,-9.45580959,BFBB934E,-1.46543288
4028373A,2.62837076,3F9A86F9,1.20724404
C028373A,-2.62837076,BF9A86F9,-1.20724404
40817C34,4.04641151,3FAA0CE3,1.32851827
C0817C34,-4.04641151,BFAA0CE3,-1.32851827
3FBEEF14,1.49167109,3F7AEFC5,0.980221093
BFBEEF14,-1.49167109,BF7AEFC5,-0.980221093
3F86C1AA,1.05278516,3F4FA4AC,0.811106443
BF86C1AA,-1.05278516,BF4FA4AC,-0.811106443
42C515A2,98.5422516,3FC7C357,1.5606488
C2C515A2,-98.5422516,BFC7C357,-1.5606488
4210933D,36.1437874,3FC5857C,1.54313612
C210933D,-36.1437874,BFC5857C,-1.54313612
3FCA020F,1.57818782,3F80C4EB,1.00600946
BFCA020F,-1.57818782,BF80C4EB,-1.00600946
3F9BD72A,1.21750379,3F621774,0.883170366
BF9BD72A,-1.21750379,BF621774,-0.883170366
4213A421,36.9102821,3FC5984C,1.54371023
C213A421,-36.9102821,BFC5984C,-1.54371023
404094D1,3.00908303,3F9FFE6A,1.2499516
C04094D1,-3.00908303,BF9FFE6A,-1.2499516
4262B6D9,56.6785622,3FC6CDC7,1.55315483
C262B6D9,-56.6785622,BFC6CDC7,-1.55315483
40DBB551,6.86588335,3FB68C98,1.42616558
C0DBB551,-6.86588335,BFB68C98,-1.42616558
42B84DE4,92.1521301,3FC7AC48,1.55994511
C2B84DE4,-92.1521301,BFC7AC48,-1.55994511
3F99BDD3,1.20110548,3F606304,0.876510859
BF99BDD3,-1.20110548,BF606304,-0.876510859
4259C2D1,54.4402504,3FC6B604,1.55242968
C259C2D1,-54.4402504,BFC6B604,-1.55242968
41E938D9,29.1527576,3FC4AC49,1.53650773
C1E938D9,-29.1527576,BFC4AC49,-1.53650773
41E2DDA1,28.3582172,3FC48CD4,1.53554773
C1E2DDA1,-28.3582172,BFC48CD4,-1.53554773
42B4D4DD,90.4157486,3FC7A574,1.55973673
C2B4D4DD,-90.4157486,BFC7A574,-1.55973673
427A2A6D,62.5414314,3FC703F5,1.55480826
C27A2A6D,-62.5414314,BFC703F5,-1.55480826
41DEC4D9,27.846117,3FC4779B,1.53490007
C1DEC4D9,-27.846117,BFC4779B,-1.53490007
3F8C0AE9,1.09408295,3F548E47,0.83029598
BF8C0AE9,-1.09408295,BF548E47,-0.83029598
3FEA68C6,1.83132243,3F891624,1.07098818
BFEA68C6,-1.83132243,BF891624,-1.07098818
420FDABA,35.9636002,3FC580F2,1.5429976
C20FDABA,-35.9636002,BFC580F2,-1.5429976
3F9F39E5,1.2439543,3F64C8CF,0.893689096
BF9F39E5,-1.2439543,BF64C8CF,-0.893689096
40D20B48,6.56387711,3FB5B5C7,1.4196099
C0D20B48,-6.56387711,BFB5B5C7,-1.4196099
40A59B76,5.17522717,3FB0A13C,1.37992048
C0A59B76,-5.17522717,BFB0A13C,-1.37992048
4294FFFC,74.4999695,3FC7580B,1.55737436
C294FFFC,-74.4999695,BFC7580B,-1.55737436
41A74E51,20.9132404,3FC2F231,1.5230161
C1A74E51,-20.9132404,BFC2F231,-1.5230161
42607100,56.1103516,3FC6C7EC,1.55297613
C2607100,-56.1103516,BFC6C7EC,-1.55297613
404022B5,3.00211835,3F9FE7AB,1.24925745
C04022B5,-3.00211835,BF9FE7AB,-1.24925745
409180FA,4.54699421,3FAD5A43,1.35431707
C09180FA,-4.54699421,BFAD5A43,-1.35431707
40430E17,3.04773498,3FA07AF1,1.25375187
C0430E17,-3.04773498,BFA07AF1,-1.25375187
4010FCB8,2.26542473,3F93DA60,1.15510178
C010FCB8,-2.26542473,BF93DA60,-1.15510178
405A9DCE,3.41588163,3FA49BC7,1.28600395
C05A9DCE,-3.41588163,BFA49BC7,-1.28600395
429E5CDC,79.181366,3FC7720B,1.55816782
C29E5CDC,-79.181366,BFC7720B,-1.55816782
40F53832,7.66310978,3FB873D0,1.44103432
C0F53832,-7.66310978,BFB873D0,-1.44103432
4142629B,12.1490736,3FBE8CC3,1.48867071
C142629B,-12.1490736,BFBE8CC3,-1.48867071
424AB819,50.6797829,3FC6895E,1.55106711
C24AB819,-50.6797829,BFC6895E,-1.55106711
418018E8,16.0121613,3FC11410,1.50842476
C18018E8,-16.0121613,BFC11410,-1.50842476
41AD8EB8,21.6946869,3FC32A82,1.52473474
C1AD8EB8,-21.6946869,BFC32A82,-1.52473474
405C9D50,3.44710159,3FA4EBDC,1.28844786
C05C9D50,-3.44710159,BFA4EBDC,-1.28844786
40FD9937,7.92495298,3FB8FECE,1.44527602
C0FD9937,-7.92495298,BFB8FECE,-1.44527602
40D11F05,6.53503656,3FB5A03F,1.41895282
C0D11F05,-6.53503656,BFB5A03F,-1.41895282
408173F5,4.04540491,3FAA0AFD,1.32846034
C08173F5,-4.04540491,BFAA0AFD,-1.32846034
411D2108,9.82056427,3FBC12A5,1.46931899
C11D2108,-9.82056427,BFBC12A5,-1.46931899
420C21DC,35.0330658,3FC568C3,1.54225957
C20C21DC,-35.0330658,BFC568C3,-1.54225957
3FEC825F,1.84772861,3F8990C5,1.07473052
BFEC825F,-1.84772861,BF8990C5,-1.07473052
4106D739,8.42754459,3FB9F1BF,1.45269001
C106D739,-8.42754459,BFB9F1BF,-1.45269001
4282B997,65.3624802,3FC71A91,1.55549824
C282B997,-65.3624802,BFC71A91,-1.55549824
4193C6D7,18.4720898,3FC223AA,1.51671338
C193C6D7,-18.4720898,BFC223AA,-1.51671338
429844AD,76.1341324,3FC7617B,1.55766237
C29844AD,-76.1341324,BFC7617B,-1.55766237
40BEA942,5.95816135,3FB3C6F5,1.40450919
C0BEA942,-5.95816135,BFB3C6F5,-1.40450919
41919B99,18.2009754,3FC20952,1.51590943
C1919B99,-18.2009754,BFC20952,-1.51590943
427D9D55,63.4036446,3FC70B15,1.5550257
C27D9D55,-63.4036446,BFC70B15,-1.5550257
40ADCCF1,5.43126726,3FB1C176,1.38871646
C0ADCCF1,-5.43126726,BFB1C176,-1.38871646
41554404,13.3291054,3FBF7A12,1.49591279
C1554404,-13.3291054,BFBF7A12,-1.49591279
4124B8C1,10.2951059,3FBCAAF0,1.4739666
C124B8C1,-10.2951059,BFBCAAF0,-1.4739666
404ECEE2,3.23137712,3FA2A596,1.27067828
C04ECEE2,-3.23137712,BFA2A596,-1.27067828
3FFD7B91,1.98033345,3F8D3524,1.10318422
BFFD7B91,-1.98033345,BF8D3524,-1.10318422
4099C17F,4.80487013,3FAECC17,1.36560333
C099C17F,-4.80487013,BFAECC17,-1.36560333
42B6620E,91.1915131,3FC7A889,1.55983078
C2B6620E,-91.1915131,BFC7A889,-1.55983078
419B9EC1,19.4525166,3FC27CD3,1.51943433
C19B9EC1,-19.4525166,BFC27CD3,-1.51943433
4011CC56,2.27809668,3F941DC6,1.15715861
C011CC56,-2.27809668,BF941DC6,-1.15715861
410B0F21,8.69119358,3FBA661C,1.45624113
C10B0F21,-8.69119358,BFBA661C,-1.45624113
428E9AB2,71.3021393,3FC74452,1.55677247
C28E9AB2,-71.3021393,BFC74452,-1.55677247
424D74BA,51.3639908,3FC691FA,1.55132985
C24D74BA,-51.3639908,BFC691FA,-1.55132985
4151FC69,13.1241236,3FBF53E5,1.49474776
C151FC69,-13.1241236,BFBF53E5,-1.49474776
40ADB050,5.42777252,3FB1BDB4,1.38860178
C0ADB050,-5.42777252,BFB1BDB4,-1.38860178
3FAA7F3D,1.332008,3F6D43EE,0.926817775
BFAA7F3D,-1.332008,BF6D43EE,-0.926817775
3FDB450A,1.7130444,3F856D94,1.04240656
BFDB450A,-1.7130444,BF856D94,-1.04240656
3FF399C7,1.90313041,3F8B22B4,1.08699656
BFF399C7,-1.90313041,BF8B22B4,-1.08699656
40DA7504,6.82678413,3FB671D5,1.42534888
C0DA7504,-6.82678413,BFB671D5,-1.42534888
408B9CFE,4.36291409,3FAC38CE,1.34548354
C08B9CFE,-4.36291409,BFAC38CE,-1.34548354
4019451E,2.39484358,3F966E4C,1.17524099
C019451E,-2.39484358,BF966E4C,-1.17524099
3FB1F64B,1.39032876,3F727FEE,0.947264552
BFB1F64B,-1.39032876,BF727FEE,-0.947264552
42302E1B,44.0450249,3FC62804,1.54809618
C2302E1B,-44.0450249,BFC62804,-1.54809618
416E750E,14.9035778,3FC07C7A,1.50379872
C16E750E,-14.9035778,BFC07C7A,-1.50379872
41AABF38,21.3433685,3FC311B3,1.52397764
C1AABF38,-21.3433685,BFC311B3,-1.52397764
40EBDF06,7.37097454,3FB7CD49,1.43595231
C0EBDF06,-7.37097454,BFB7CD49,-1.43595231
40B6EE66,5.71660137,3FB2E532,1.39761949
C0B6EE66,-5.71660137,BFB2E532,-1.39761949
4231DFA5,44.4684029,3FC62F18,1.54831219
C231DFA5,-44.4684029,BFC62F18,-1.54831219
40D6B317,6.70936155,3FB61F9F,1.42284
C0D6B317,-6.70936155,BFB61F9F,-1.42284
402570BF,2.58500648,3F99D0AC,1.20168066
C02570BF,-2.58500648,BF99D0AC,-1.20168066
3FC0A64B,1.50507486,3F7BFE77,0.984351575
BFC0A64B,-1.50507486,BF7BFE77,-0.984351575
4159AB11,13.6042643,3FBFAB86,1.49742198
C159AB11,-13.6042643,BFBFAB86,-1.49742198
4119319C,9.57461166,3FBBBDD5,1.46673071
C119319C,-9.57461166,BFBBBDD5,-1.46673071
42355CEC,45.340744,3FC63D44,1.54874468
C2355CEC,-45.340744,BFC63D44,-1.54874468
42C522BA,98.5678253,3FC7C36D,1.56065142
C2C522BA,-98.5678253,BFC7C36D,-1.56065142
3FFABC3B,1.95886934,3F8CA4FE,1.09878516
BFFABC3B,-1.95886934,BF8CA4FE,-1.09878516
401EC7EE,2.48095274,3F9804C4,1.18764544
C01EC7EE,-2.48095274,BF9804C4,-1.18764544
41673279,14.4498224,3FC037C1,1.50170147
C1673279,-14.4498224,BFC037C1,-1.50170147
4259DBB4,54.4645538,3FC6B648,1.55243778
C259DBB4,-54.4645538,BFC6B648,-1.55243778
40485CEB,3.13067126,3FA17CBE,1.26161933
C0485CEB,-3.13067126,BFA17CBE,-1.26161933
41E89A46,29.0753288,3FC4A94B,1.53641641
C1E89A46,-29.0753288,BFC4A94B,-1.53641641
42C1F888,96.9854126,3FC7BE00,1.56048584
C2C1F888,-96.9854126,BFC7BE00,-1.56048584
41454175,12.3284807,3FBEB3C0,1.48986053
C1454175,-12.3284807,BFBEB3C0,-1.48986053
40CEC07C,6.46099663,3FB5681E,1.4172399
C0CEC07C,-6.46099663,BFB5681E,-1.4172399
3FFB5634,1.96356821,3F8CC4C3,1.09975469
BFFB5634,-1.96356821,BF8CC4C3,-1.09975469
42C765CF,99.6988449,3FC7C732,1.56076646
C2C765CF,-99.6988449,BFC7C732,-1.56076646
42C43A1C,98.1134949,3FC7C1E3,1.56060445
C2C43A1C,-98.1134949,BFC7C1E3,-1.56060445
3FE6F635,1.80438864,3F88491B,1.064731
BFE6F635,-1.80438864,BF88491B,-1.064731
3F9B7A29,1.21466553,3F61CC6B,0.882025421
BF9B7A29,-1.21466553,BF61CC6B,-0.882025421
425E36E2,55.5535965,3FC6C213,1.55279768
C25E36E2,-55.5535965,BFC6C213,-1.55279768
421EEEE1,39.7332802,3FC5D754,1.54563379
C21EEEE1,-39.7332802,BFC5D754,-1.54563379
4252DF3E,52.7180099,3FC6A25B,1.5518297
C252DF3E,-52.7180099,BFC6A25B,-1.5518297
416EFF59,14.9373407,3FC0816D,1.50394976
C16EFF59,-14.9373407,BFC0816D,-1.50394976
40B0E316,5.52772045,3FB22757,1.39182556
C0B0E316,-5.52772045,BFB22757,-1.39182556
403CF46C,2.95241833,3F9F428F,1.24421871
C03CF46C,-2.95241833,BF9F428F,-1.24421871
40344D4E,2.8172183,3F9D6720,1.22970963
C0344D4E,-2.8172183,BF9D6720,-1.22970963
400F21B0,2.23643112,3F933DC4,1.15032244
C00F21B0,-2.23643112,BF933DC4,-1.15032244
40C6F0B9,6.21688509,3FB4A5D0,1.4113102
C0C6F0B9,-6.21688509,BFB4A5D0,-1.4113102
423563FE,45.3476486,3FC63D60,1.54874802
C23563FE,-45.3476486,BFC63D60,-1.54874802
4138F101,11.5588388,3FBE0402,1.48449731
C138F101,-11.5588388,BFBE0402,-1.48449731
4247CF1E,49.9522629,3FC67FF5,1.55077994
C247CF1E,-49.9522629,BFC67FF5,-1.55077994
3FF1BC39,1.8885566,3F8ABAC2,1.0838244
BFF1BC39,-1.8885566,BF8ABAC2,-1.0838244
40DF6BEC,6.98192406,3FB6DA4C,1.42853689
C0DF6BEC,-6.98192406,BFB6DA4C,-1.42853689
3FB4D6DD,1.41280711,3F7470E3,0.954847515
BFB4D6DD,-1.41280711,BF7470E3,-0.954847515
4290ED65,72.4636612,3FC74BAF,1.55699718
C290ED65,-72.4636612,BFC74BAF,-1.55699718
3FCBAC85,1.59120238,3F813E5F,1.00971591
BFCBAC85,-1.59120238,BF813E5F,-1.00971591
4208476F,34.0697594,3FC54E57,1.54145324
C208476F,-34.0697594,BFC54E57,-1.54145324
41808756,16.066082,3FC11AE8,1.50863361
C1808756,-16.066082,BFC11AE8,-1.50863361
41BC37A5,23.5271702,3FC39FEB,1.52831781
C1BC37A5,-23.5271702,BFC39FEB,-1.52831781
41DE5C00,27.7949219,3FC47571,1.53483403
C1DE5C00,-27.7949219,BFC47571,-1.53483403
428D6D44,70.7134094,3FC7407E,1.55665565
C28D6D44,-70.7134094,BFC7407E,-1.55665565
425637EA,53.5546036,3FC6AC10,1.55212593
C25637EA,-53.5546036,BFC6AC10,-1.55212593
408700BF,4.21884108,3FAB458A,1.33805966
C08700BF,-4.21884108,BFAB458A,-1.33805966
40CBF649,6.37381411,3FB52464,1.41517305
C0CBF649,-6.37381411,BFB52464,-1.41517305
3FFCA026,1.97363734,3F8D0870,1.10181999
BFFCA026,-1.97363734,BF8D0870,-1.10181999
428EE489,71.4463577,3FC7453F,1.55680072
C28EE489,-71.4463577,BFC7453F,-1.55680072
42A554A2,82.6652985,3FC7837B,1.55869997
C2A554A2,-82.6652985,BFC7837B,-1.55869997
412EC68A,10.9234715,3FBD606A,1.47950482
C12EC68A,-10.9234715,BFBD606A,-1.47950482
410A14D0,8.63008118,3FBA4BC3,1.45543706
C10A14D0,-8.63008118,BFBA4BC3,-1.45543706
42B50C72,90.5243073,3FC7A5E3,1.55974996
C2B50C72,-90.5243073,BFC7A5E3,-1.55974996
3FE2A2E7,1.77059639,3F874124,1.05667543
BFE2A2E7,-1.77059639,BF874124,-1.05667543
401BB9DE,2.43321943,3F97267C,1.18086195
C01BB9DE,-2.43321943,BF97267C,-1.18086195
4133911E,11.222929,3FBDAFCF,1.48192775
C133911E,-11.222929,BFBDAFCF,-1.48192775
40CE1B1F,6.44081068,3FB55898,1.41676617
C0CE1B1F,-6.44081068,BFB55898,-1.41676617
3FA50BB3,1.28941953,3F6940F2,0.911147237
BFA50BB3,-1.28941953,BF6940F2,-0.911147237
4083C7BD,4.11813211,3FAA91EF,1.33257854
C083C7BD,-4.11813211,BFAA91EF,-1.33257854
4295246A,74.5711212,3FC75876,1.55738711
C295246A,-74.5711212,BFC75876,-1.55738711
3FCECC9E,1.61561942,3F821E70,1.01655388
BFCECC9E,-1.61561942,BF821E70,-1.01655388
4139CAC9,11.6120081,3FBE10E4,1.48489046
C139CAC9,-11.6120081,BFBE10E4,-1.48489046
41A69569,20.8229542,3FC2EB6A,1.52280927
C1A69569,-20.8229542,BFC2EB6A,-1.52280927
42ACD006,86.4062958,3FC794A4,1.55922365
C2ACD006,-86.4062958,BFC794A4,-1.55922365
42146EC5,37.1081734,3FC59D07,1.54385459
C2146EC5,-37.1081734,BFC59D07,-1.54385459
3FF963A3,1.94835317,3F8C5D73,1.09660184
BFF963A3,-1.94835317,BF8C5D73,-1.09660184
413A9F70,11.6639252,3FBE1D5C,1.48527098
C13A9F70,-11.6639252,BFBE1D5C,-1.48527098
403BC156,2.93367529,3F9F02FE,1.24227881
C03BC156,-2.93367529,BF9F02FE,-1.24227881
416FF2D6,14.9967861,3FC08A15,1.50421393
C16FF2D6,-14.9967861,BFC08A15,-1.50421393
413D2584,11.8216591,3FBE4293,1.48640668
C13D2584,-11.8216591,BFBE4293,-1.48640668
4008CEE5,2.13762784,3F910DC0,1.13323212
C008CEE5,-2.13762784,BF910DC0,-1.13323212
3FFB7F7C,1.96482801,3F8CCD43,1.10001409
BFFB7F7C,-1.96482801,BF8CCD43,-1.10001409
42768A83,61.6352654,3FC6FC42,1.5545733
C2768A83,-61.6352654,BFC6FC42,-1.5545733
4076C3E9,3.85570741,3FA89480,1.31703186
C076C3E9,-3.85570741,BFA89480,-1.31703186
41358247,11.344306,3FBDCECE,1.48287368
C1358247,-11.344306,BFBDCECE,-1.48287368
407A71B6,3.91319036,3FA90994,1.3206048
C07A71B6,-3.91319036,BFA90994,-1.3206048
3F8B60FB,1.08889711,3F53F32F,0.827929437
BF8B60FB,-1.08889711,BF53F32F,-0.827929437
402673E4,2.6008234,3F9A13C7,1.20372856
C02673E4,-2.6008234,BF9A13C7,-1.20372856
425A90C2,54.6413651,3FC6B83B,1.55249727
C25A90C2,-54.6413651,BFC6B83B,-1.55249727
40DFBFF2,6.99218082,3FB6E10B,1.42874277
C0DFBFF2,-6.99218082,BFB6E10B,-1.42874277
41217E14,10.0932808,3FBC6BE6,1.4720428
C1217E14,-10.0932808,BFBC6BE6,-1.4720428
42873949,67.6118851,3FC72B3E,1.55600715
C2873949,-67.6118851,BFC72B3E,-1.55600715
4062914C,3.54011822,3FA5D2B4,1.29549265
C062914C,-3.54011822,BFA5D2B4,-1.29549265
403D458C,2.9573698,3F9F533C,1.24472761
C03D458C,-2.9573698,BF9F533C,-1.24472761
42C40352,98.006485,3FC7C185,1.56059325
C2C40352,-98.006485,BFC7C185,-1.56059325
42C7010E,99.5020599,3FC7C68C,1.56074667
C2C7010E,-99.5020599,BFC7C68C,-1.56074667
40CBCEB5,6.36898279,3FB52095,1.41505682
C0CBCEB5,-6.36898279,BFB52095,-1.41505682
3F806910,1.00320625,3F4978C0,0.786998749
BF806910,-1.00320625,BF4978C0,-0.786998749
40CD3678,6.41289902,3FB542F9,1.41610634
C0CD3678,-6.41289902,BFB542F9,-1.41610634
4213DC47,36.9651146,3FC5999D,1.54375041
C213DC47,-36.9651146,BFC5999D,-1.54375041
404E3978,3.22225761,3FA28B67,1.26987922
C04E3978,-3.22225761,BFA28B67,-1.26987922
4198DFCD,19.1092777,3FC25EA6,1.51851344
C198DFCD,-19.1092777,BFC25EA6,-1.51851344
409D53AC,4.91646385,3FAF6099,1.37013543
C09D53AC,-4.91646385,BFAF6099,-1.37013543
4005AE66,2.08876944,3F8FE8CE,1.12429214
C005AE66,-2.08876944,BF8FE8CE,-1.12429214
42613507,56.3017845,3FC6C9E9,1.55303681
C2613507,-56.3017845,BFC6C9E9,-1.55303681
40A1700D,5.04492807,3FB003BC,1.37511396
C0A1700D,-5.04492807,BFB003BC,-1.37511396
416DCBD7,14.8622656,3FC07665,1.50361311
C16DCBD7,-14.8622656,BFC07665,-1.50361311
415D8988,13.846077,3FBFD55E,1.49869895
C15D8988,-13.846077,BFBFD55E,-1.49869895
428DBF89,70.8740921,3FC7418B,1.55668771
C28DBF89,-70.8740921,BFC7418B,-1.55668771
41B410E6,22.5082512,3FC360FD,1.52639735
C1B410E6,-22.5082512,BFC360FD,-1.52639735
40232794,2.54929066,3F99367A,1.19697499
C0232794,-2.54929066,BF99367A,-1.19697499
41261E1C,10.3823509,3FBCC56F,1.4747752
C1261E1C,-10.3823509,BFBCC56F,-1.4747752
416949AF,14.5804892,3FC04BFB,1.50231874
C16949AF,-14.5804892,BFC04BFB,-1.50231874
40FF05F9,7.96947908,3FB9158C,1.44597006
C0FF05F9,-7.96947908,BFB9158C,-1.44597006
425A090E,54.5088425,3FC6B6C5,1.55245268
C25A090E,-54.5088425,BFC6B6C5,-1.55245268
3FB1C405,1.38879454,3F725D9F,0.946741045
BFB1C405,-1.38879454,BF725D9F,-0.946741045
4047937A,3.11837626,3FA1574F,1.26047695
C047937A,-3.11837626,BFA1574F,-1.26047695
4208646C,34.0980682,3FC54F23,1.54147756
C208646C,-34.0980682,BFC54F23,-1.54147756
40C5A041,6.17581224,3FB483A6,1.41026759
C0C5A041,-6.17581224,BFB483A6,-1.41026759
3FC5678F,1.54222286,3F7EDB78,0.995536327
BFC5678F,-1.54222286,BF7EDB78,-0.995536327
41C0EFCC,24.1170883,3FC3C1ED,1.52935565
C1C0EFCC,-24.1170883,BFC3C1ED,-1.52935565
409DF3A9,4.93599367,3FAF79EC,1.37090826
C09DF3A9,-4.93599367,BFAF79EC,-1.37090826
41E07F47,28.0621471,3FC480A7,1.53517616
C1E07F47,-28.0621471,BFC480A7,-1.53517616
3FB65483,1.42445409,3F756E43,0.95871371
BFB65483,-1.42445409,BF756E43,-0.95871371
3F956250,1.16706276,3F5CC22B,0.862337768
BF956250,-1.16706276,BF5CC22B,-0.862337768
42C2E890,97.4542236,3FC7BFA0,1.56053543
C2C2E890,-97.4542236,BFC7BFA0,-1.56053543
4043A364,3.05684757,3FA097E2,1.2546351
C043A364,-3.05684757,BFA097E2,-1.2546351
4072F647,3.79628158,3FA817F9,1.31323159
C072F647,-3.79628158,BFA817F9,-1.31323159
41FC4B15,31.5366611,3FC50128,1.53909779
C1FC4B15,-31.5366611,BFC50128,-1.53909779
4161A7A4,14.1034279,3FC00054,1.50001001
C161A7A4,-14.1034279,BFC00054,-1.50001001
406ACA2C,3.66858959,3FA6FFAB,1.30467737
C06ACA2C,-3.66858959,BFA6FFAB,-1.30467737
41D88958,27.0670624,3FC455C8,1.53386784
C1D88958,-27.0670624,BFC455C8,-1.53386784
41343BD2,11.2646046,3FBDBA86,1.48225474
C1343BD2,-11.2646046,BFBDBA86,-1.48225474
42980E63,76.0280991,3FC760E1,1.55764401
C2980E63,-76.0280991,BFC760E1,-1.55764401
419D77D8,19.6835175,3FC2908A,1.52003598
C19D77D8,-19.6835175,BFC2908A,-1.52003598
404C3DF3,3.19128108,3FA23171,1.26713383
C04C3DF3,-3.19128108,BFA23171,-1.26713383
40091202,2.14172411,3F9125D0,1.13396645
C0091202,-2.14172411,BF9125D0,-1.13396645
3FC24CE4,1.51797152,3F7CFFC7,0.988277853
BFC24CE4,-1.51797152,BF7CFFC7,-0.988277853
4190DF4F,18.1090374,3FC20035,1.51563132
C190DF4F,-18.1090374,BFC20035,-1.51563132
41FA5D4A,31.2955513,3FC4F929,1.53885376
C1FA5D4A,-31.2955513,BFC4F929,-1.53885376
4106050A,8.37623024,3FB9DA43,1.45197332
C106050A,-8.37623024,BFB9DA43,-1.45197332
40C84EAD,6.25960398,3FB4C8E2,1.41238046
C0C84EAD,-6.25960398,BFB4C8E2,-1.41238046
3FAA796B,1.33183038,3F6D3FBC,0.926753759
BFAA796B,-1.33183038,BF6D3FBC,-0.926753759
41764B60,15.3934021,3FC0C223,1.50592458
C1764B60,-15.3934021,BFC0C223,-1.50592458
41CE3294,25.7746964,3FC4192B,1.53201807
C1CE3294,-25.7746964,BFC4192B,-1.53201807
40C39808,6.1123085,3FB44DF2,1.4086287
C0C39808,-6.1123085,BFB44DF2,-1.4086287
41ACDDA4,21.608223,3FC3247A,1.52455068
C1ACDDA4,-21.608223,BFC3247A,-1.52455068
3F86C3C6,1.05284953,3F4FA6AC,0.811136961
BF86C3C6,-1.05284953,BF4FA6AC,-0.811136961
42A1577D,80.6708755,3FC779AE,1.55840087
C2A1577D,-80.6708755,BFC779AE,-1.55840087
4279BFB6,62.4372177,3FC70315,1.55478156
C279BFB6,-62.4372177,BFC70315,-1.55478156
4130D32C,11.0515556,3FBD82E5,1.48055708
C130D32C,-11.0515556,BFBD82E5,-1.48055708
