c07e6912,3d823902
30a76c2d,3f800000
30a9031b,3f800000
30aa9a09,3f800000
30ac30f7,3f800000
30adc7e5,3f800000
30af5ed3,3f800000
30b0f5c0,3f800000
30b28cae,3f800000
30b4239c,3f800000
30b5ba8a,3f800000
30b75178,3f800000
30b8e866,3f800000
30ba7f54,3f800000
30bc1642,3f800000
30bdad30,3f800000
30bf441e,3f800000
30c0db0c,3f800000
30c271fa,3f800000
30c408e8,3f800000
30c59fd5,3f800000
30c736c3,3f800000
30c8cdb1,3f800000
30ca649f,3f800000
30cbfb8d,3f800000
30cd927b,3f800000
30cf2969,3f800000
30d0c057,3f800000
30d25745,3f800000
30d3ee33,3f800000
30d58521,3f800000
30d71c0f,3f800000
30d8b2fd,3f800000
30da49eb,3f800000
30dbe0d8,3f800000
30dd77c6,3f800000
30df0eb4,3f800000
30e0a5a2,3f800000
30e23c90,3f800000
30e3d37e,3f800000
30e56a6c,3f800000
30e7015a,3f800000
30e89848,3f800000
30ea2f36,3f800000
30ebc624,3f800000
30ed5d12,3f800000
30eef400,3f800000
30f08aed,3f800000
30f221db,3f800000
30f3b8c9,3f800000
30f54fb7,3f800000
30f6e6a5,3f800000
30f87d93,3f800000
30fa1481,3f800000
30fbab6f,3f800000
30fd425d,3f800000
30fed94b,3f800000
31007039,3f800000
31020727,3f800000
31039e15,3f800000
31053503,3f800000
3106cbf0,3f800000
310862de,3f800000
3109f9cc,3f800000
310b90ba,3f800000
310d27a8,3f800000
310ebe96,3f800000
31105584,3f800000
3111ec72,3f800000
31138360,3f800000
31151a4e,3f800000
3116b13c,3f800000
3118482a,3f800000
3119df18,3f800000
311b7605,3f800000
311d0cf3,3f800000
311ea3e1,3f800000
31203acf,3f800000
3121d1bd,3f800000
312368ab,3f800000
3124ff99,3f800000
31269687,3f800000
31282d75,3f800000
3129c463,3f800000
312b5b51,3f800000
312cf23f,3f800000
312e892d,3f800000
3130201b,3f800000
3131b708,3f800000
31334df6,3f800000
3134e4e4,3f800000
31367bd2,3f800000
313812c0,3f800000
3139a9ae,3f800000
313b409c,3f800000
313cd78a,3f800000
313e6e78,3f800000
31400566,3f800000
31419c54,3f800000
31433342,3f800000
3144ca30,3f800000
3146611d,3f800000
3147f80b,3f800000
31498ef9,3f800000
314b25e7,3f800000
314cbcd5,3f800000
314e53c3,3f800000
314feab1,3f800000
3151819f,3f800000
3153188d,3f800000
3154af7b,3f800000
31564669,3f800000
3157dd57,3f800000
31597445,3f800000
315b0b33,3f800000
315ca220,3f800000
315e390e,3f800000
315fcffc,3f800000
316166ea,3f800000
3162fdd8,3f800000
316494c6,3f800000
31662bb4,3f800000
3167c2a2,3f800000
31695990,3f800000
316af07e,3f800000
316c876c,3f800000
316e1e5a,3f800000
316fb548,3f800000
31714c35,3f800000
3172e323,3f800000
31747a11,3f800000
317610ff,3f800000
3177a7ed,3f800000
31793edb,3f800000
317ad5c9,3f800000
317c6cb7,3f800000
317e03a5,3f800000
317f9a93,3f800000
31813181,3f800000
3182c86f,3f800000
31845f5d,3f800000
3185f64b,3f800000
31878d38,3f800000
31892426,3f800000
318abb14,3f800000
318c5202,3f800000
318de8f0,3f800000
318f7fde,3f800000
319116cc,3f800000
3192adba,3f800000
319444a8,3f800000
3195db96,3f800000
31977284,3f800000
31990972,3f800000
319aa060,3f800000
319c374d,3f800000
319dce3b,3f800000
319f6529,3f800000
31a0fc17,3f800000
31a29305,3f800000
31a429f3,3f800000
31a5c0e1,3f800000
31a757cf,3f800000
31a8eebd,3f800000
31aa85ab,3f800000
31ac1c99,3f800000
31adb387,3f800000
31af4a75,3f800000
31b0e163,3f800000
31b27850,3f800000
31b40f3e,3f800000
31b5a62c,3f800000
31b73d1a,3f800000
31b8d408,3f800000
31ba6af6,3f800000
31bc01e4,3f800000
31bd98d2,3f800000
31bf2fc0,3f800000
31c0c6ae,3f800000
31c25d9c,3f800000
31c3f48a,3f800000
31c58b78,3f800000
31c72265,3f800000
31c8b953,3f800000
31ca5041,3f800000
31cbe72f,3f800000
31cd7e1d,3f800000
31cf150b,3f800000
31d0abf9,3f800000
31d242e7,3f800000
31d3d9d5,3f800000
31d570c3,3f800000
31d707b1,3f800000
31d89e9f,3f800000
31da358d,3f800000
31dbcc7b,3f800000
31dd6368,3f800000
31defa56,3f800000
31e09144,3f800000
31e22832,3f800000
31e3bf20,3f800000
31e5560e,3f800000
31e6ecfc,3f800000
31e883ea,3f800000
31ea1ad8,3f800000
31ebb1c6,3f800000
31ed48b4,3f800000
31eedfa2,3f800000
31f07690,3f800000
31f20d7d,3f800000
31f3a46b,3f800000
31f53b59,3f800000
31f6d247,3f800000
31f86935,3f800000
31fa0023,3f800000
31fb9711,3f800000
31fd2dff,3f800000
31fec4ed,3f800000
32005bdb,3f800000
3201f2c9,3f800000
320389b7,3f800000
320520a5,3f800000
3206b793,3f800000
32084e80,3f800000
3209e56e,3f800000
320b7c5c,3f800000
320d134a,3f800000
320eaa38,3f800000
32104126,3f800000
3211d814,3f800000
32136f02,3f800000
321505f0,3f800000
32169cde,3f800000
321833cc,3f800000
3219caba,3f800000
321b61a8,3f800000
321cf895,3f800000
321e8f83,3f800000
32202671,3f800000
3221bd5f,3f800000
3223544d,3f800000
3224eb3b,3f800000
32268229,3f800000
32281917,3f800000
3229b005,3f800000
322b46f3,3f800000
322cdde1,3f800000
322e74cf,3f800000
32300bbd,3f800000
3231a2ab,3f800000
32333998,3f800000
3234d086,3f800000
32366774,3f800000
3237fe62,3f800000
32399550,3f800000
323b2c3e,3f800000
323cc32c,3f800000
323e5a1a,3f800000
323ff108,3f800000
324187f6,3f800000
32431ee4,3f800000
3244b5d2,3f800000
32464cc0,3f800000
3247e3ad,3f800000
32497a9b,3f800000
324b1189,3f800000
324ca877,3f800000
324e3f65,3f800000
324fd653,3f800000
32516d41,3f800000
3253042f,3f800000
32549b1d,3f800000
3256320b,3f800000
3257c8f9,3f800000
32595fe7,3f800000
325af6d5,3f800000
325c8dc2,3f800000
325e24b0,3f800000
325fbb9e,3f800000
3261528c,3f800000
3262e97a,3f800000
32648068,3f800000
32661756,3f800000
3267ae44,3f800000
32694532,3f800000
326adc20,3f800000
326c730e,3f800000
326e09fc,3f800000
326fa0ea,3f800000
327137d8,3f800000
3272cec5,3f800000
327465b3,3f800000
3275fca1,3f800000
3277938f,3f800000
32792a7d,3f800000
327ac16b,3f800000
327c5859,3f800000
327def47,3f800000
327f8635,3f800000
32811d23,3f800000
3282b411,3f800000
32844aff,3f800000
3285e1ed,3f800000
328778da,3f800000
32890fc8,3f800000
328aa6b6,3f800000
328c3da4,3f800000
328dd492,3f800000
328f6b80,3f800000
3291026e,3f800000
3292995c,3f800000
3294304a,3f800000
3295c738,3f800000
32975e26,3f800000
3298f514,3f800000
329a8c02,3f800000
329c22f0,3f800000
329db9dd,3f800000
329f50cb,3f800000
32a0e7b9,3f800000
32a27ea7,3f800000
32a41595,3f800000
32a5ac83,3f800000
32a74371,3f800000
32a8da5f,3f800000
32aa714d,3f800000
32ac083b,3f800000
32ad9f29,3f800000
32af3617,3f800000
32b0cd05,3f800000
32b263f2,3f800000
32b3fae0,3f800000
32b591ce,3f800000
32b728bc,3f800000
32b8bfaa,3f800000
32ba5698,3f800000
32bbed86,3f800000
32bd8474,3f800000
32bf1b62,3f800000
32c0b250,3f800000
32c2493e,3f800000
32c3e02c,3f800000
32c5771a,3f800000
32c70e08,3f800000
32c8a4f5,3f800000
32ca3be3,3f800000
32cbd2d1,3f800000
32cd69bf,3f800000
32cf00ad,3f800000
32d0979b,3f800000
32d22e89,3f800000
32d3c577,3f800000
32d55c65,3f800000
32d6f353,3f800000
32d88a41,3f800000
32da212f,3f800000
32dbb81d,3f800000
32dd4f0a,3f800000
32dee5f8,3f800000
32e07ce6,3f800000
32e213d4,3f800000
32e3aac2,3f800000
32e541b0,3f800000
32e6d89e,3f800000
32e86f8c,3f800000
32ea067a,3f800000
32eb9d68,3f800000
32ed3456,3f800000
32eecb44,3f800000
32f06232,3f800000
32f1f920,3f800000
32f3900d,3f800000
32f526fb,3f800000
32f6bde9,3f800000
32f854d7,3f800000
32f9ebc5,3f800000
32fb82b3,3f800000
32fd19a1,3f800000
32feb08f,3f800000
3300477d,3f800000
3301de6b,3f800000
33037559,3f800000
33050c47,3f800000
3306a335,3f800000
33083a22,3f800000
3309d110,3f800000
330b67fe,3f800000
330cfeec,3f800000
330e95da,3f800000
33102cc8,3f800000
3311c3b6,3f800000
33135aa4,3f800000
3314f192,3f800000
33168880,3f800000
33181f6e,3f800000
3319b65c,3f800000
331b4d4a,3f800000
331ce438,3f800000
331e7b25,3f800000
33201213,3f800000
3321a901,3f800000
33233fef,3f800000
3324d6dd,3f800000
33266dcb,3f800000
332804b9,3f800000
33299ba7,3f800000
332b3295,3f800000
332cc983,3f800000
332e6071,3f800000
332ff75f,3f800000
33318e4d,3f800000
3333253a,3f800000
3334bc28,3f800000
33365316,3f800000
3337ea04,3f800000
333980f2,3f800000
333b17e0,3f800000
333caece,3f800000
333e45bc,3f800000
333fdcaa,3f800000
33417398,3f800000
33430a86,3f800000
3344a174,3f800000
33463862,3f800000
3347cf50,3f800000
3349663d,3f800000
334afd2b,3f800000
334c9419,3f800000
334e2b07,3f800000
334fc1f5,3f800000
335158e3,3f800000
3352efd1,3f800000
335486bf,3f800000
33561dad,3f800000
3357b49b,3f800000
33594b89,3f800000
335ae277,3f800000
335c7965,3f800000
335e1052,3f800000
335fa740,3f800000
33613e2e,3f800000
3362d51c,3f800000
33646c0a,3f800000
336602f8,3f800000
336799e6,3f800000
336930d4,3f800000
336ac7c2,3f800000
336c5eb0,3f800000
336df59e,3f800000
336f8c8c,3f800000
3371237a,3f800000
3372ba68,3f800000
33745155,3f800000
3375e843,3f800000
33777f31,3f800000
3379161f,3f800000
337aad0d,3f800000
337c43fb,3f800000
337ddae9,3f800000
337f71d7,3f800000
338108c5,3f800000
33829fb3,3f800000
338436a1,3f800000
3385cd8f,3f800000
3387647d,3f800000
3388fb6a,3f800000
338a9258,3f800000
338c2946,3f800000
338dc034,3f800000
338f5722,3f800000
3390ee10,3f800000
339284fe,3f800000
33941bec,3f800000
3395b2da,3f800000
339749c8,3f800000
3398e0b6,3f800000
339a77a4,3f800000
339c0e92,3f800000
339da580,3f800000
339f3c6d,3f800000
33a0d35b,3f800000
33a26a49,3f800000
33a40137,3f800000
33a59825,3f800000
33a72f13,3f800000
33a8c601,3f800000
33aa5cef,3f800000
33abf3dd,3f800000
33ad8acb,3f800000
33af21b9,3f800000
33b0b8a7,3f800000
33b24f95,3f800000
33b3e682,3f800000
33b57d70,3f800000
33b7145e,3f800000
33b8ab4c,3f800001
33ba423a,3f800001
33bbd928,3f800001
33bd7016,3f800001
33bf0704,3f800001
33c09df2,3f800001
33c234e0,3f800001
33c3cbce,3f800001
33c562bc,3f800001
33c6f9aa,3f800001
33c89098,3f800001
33ca2785,3f800001
33cbbe73,3f800001
33cd5561,3f800001
33ceec4f,3f800001
33d0833d,3f800001
33d21a2b,3f800001
33d3b119,3f800001
33d54807,3f800001
33d6def5,3f800001
33d875e3,3f800001
33da0cd1,3f800001
33dba3bf,3f800001
33dd3aad,3f800001
33ded19a,3f800001
33e06888,3f800001
33e1ff76,3f800001
33e39664,3f800001
33e52d52,3f800001
33e6c440,3f800001
33e85b2e,3f800001
33e9f21c,3f800001
33eb890a,3f800001
33ed1ff8,3f800001
33eeb6e6,3f800001
33f04dd4,3f800001
33f1e4c2,3f800001
33f37baf,3f800001
33f5129d,3f800001
33f6a98b,3f800001
33f84079,3f800001
33f9d767,3f800001
33fb6e55,3f800001
33fd0543,3f800001
33fe9c31,3f800001
3400331f,3f800001
3401ca0d,3f800001
340360fb,3f800001
3404f7e9,3f800001
34068ed7,3f800001
340825c5,3f800001
3409bcb2,3f800001
340b53a0,3f800001
340cea8e,3f800001
340e817c,3f800001
3410186a,3f800001
3411af58,3f800001
34134646,3f800001
3414dd34,3f800001
34167422,3f800001
34180b10,3f800001
3419a1fe,3f800001
341b38ec,3f800001
341ccfda,3f800001
341e66c7,3f800001
341ffdb5,3f800001
342194a3,3f800001
34232b91,3f800001
3424c27f,3f800001
3426596d,3f800001
3427f05b,3f800001
34298749,3f800001
342b1e37,3f800001
342cb525,3f800001
342e4c13,3f800001
342fe301,3f800001
343179ef,3f800001
343310dd,3f800001
3434a7ca,3f800001
34363eb8,3f800001
3437d5a6,3f800001
34396c94,3f800001
343b0382,3f800001
343c9a70,3f800001
343e315e,3f800001
343fc84c,3f800001
34415f3a,3f800001
3442f628,3f800001
34448d16,3f800001
34462404,3f800001
3447baf2,3f800001
344951df,3f800001
344ae8cd,3f800001
344c7fbb,3f800001
344e16a9,3f800001
344fad97,3f800001
34514485,3f800001
3452db73,3f800001
34547261,3f800001
3456094f,3f800001
3457a03d,3f800001
3459372b,3f800001
345ace19,3f800001
345c6507,3f800001
345dfbf5,3f800001
345f92e2,3f800001
346129d0,3f800001
3462c0be,3f800001
346457ac,3f800001
3465ee9a,3f800001
34678588,3f800001
34691c76,3f800001
346ab364,3f800001
346c4a52,3f800001
346de140,3f800001
346f782e,3f800001
34710f1c,3f800001
3472a60a,3f800001
34743cf7,3f800001
3475d3e5,3f800001
34776ad3,3f800001
347901c1,3f800001
347a98af,3f800001
347c2f9d,3f800001
347dc68b,3f800001
347f5d79,3f800001
3480f467,3f800001
34828b55,3f800001
34842243,3f800001
3485b931,3f800001
3487501f,3f800001
3488e70d,3f800001
348a7dfa,3f800001
348c14e8,3f800002
348dabd6,3f800002
348f42c4,3f800002
3490d9b2,3f800002
349270a0,3f800002
3494078e,3f800002
34959e7c,3f800002
3497356a,3f800002
3498cc58,3f800002
349a6346,3f800002
349bfa34,3f800002
349d9122,3f800002
349f280f,3f800002
34a0befd,3f800002
34a255eb,3f800002
34a3ecd9,3f800002
34a583c7,3f800002
34a71ab5,3f800002
34a8b1a3,3f800002
34aa4891,3f800002
34abdf7f,3f800002
34ad766d,3f800002
34af0d5b,3f800002
34b0a449,3f800002
34b23b37,3f800002
34b3d225,3f800002
34b56912,3f800002
34b70000,3f800002
34b896ee,3f800002
34ba2ddc,3f800002
34bbc4ca,3f800002
34bd5bb8,3f800002
34bef2a6,3f800002
34c08994,3f800002
34c22082,3f800002
34c3b770,3f800002
34c54e5e,3f800002
34c6e54c,3f800002
34c87c3a,3f800002
34ca1327,3f800002
34cbaa15,3f800002
34cd4103,3f800002
34ced7f1,3f800002
34d06edf,3f800002
34d205cd,3f800002
34d39cbb,3f800002
34d533a9,3f800002
34d6ca97,3f800002
34d86185,3f800002
34d9f873,3f800002
34db8f61,3f800002
34dd264f,3f800002
34debd3d,3f800002
34e0542a,3f800002
34e1eb18,3f800002
34e38206,3f800002
34e518f4,3f800002
34e6afe2,3f800002
34e846d0,3f800003
34e9ddbe,3f800003
34eb74ac,3f800003
34ed0b9a,3f800003
34eea288,3f800003
34f03976,3f800003
34f1d064,3f800003
34f36752,3f800003
34f4fe3f,3f800003
34f6952d,3f800003
34f82c1b,3f800003
34f9c309,3f800003
34fb59f7,3f800003
34fcf0e5,3f800003
34fe87d3,3f800003
35001ec1,3f800003
3501b5af,3f800003
35034c9d,3f800003
3504e38b,3f800003
35067a79,3f800003
35081167,3f800003
3509a855,3f800003
350b3f42,3f800003
350cd630,3f800003
350e6d1e,3f800003
3510040c,3f800003
35119afa,3f800003
351331e8,3f800003
3514c8d6,3f800003
35165fc4,3f800003
3517f6b2,3f800003
35198da0,3f800003
351b248e,3f800003
351cbb7c,3f800003
351e526a,3f800003
351fe957,3f800003
35218045,3f800003
35231733,3f800004
3524ae21,3f800004
3526450f,3f800004
3527dbfd,3f800004
352972eb,3f800004
352b09d9,3f800004
352ca0c7,3f800004
352e37b5,3f800004
352fcea3,3f800004
35316591,3f800004
3532fc7f,3f800004
3534936d,3f800004
35362a5a,3f800004
3537c148,3f800004
35395836,3f800004
353aef24,3f800004
353c8612,3f800004
353e1d00,3f800004
353fb3ee,3f800004
35414adc,3f800004
3542e1ca,3f800004
354478b8,3f800004
35460fa6,3f800004
3547a694,3f800004
35493d82,3f800004
354ad46f,3f800004
354c6b5d,3f800004
354e024b,3f800004
354f9939,3f800004
35513027,3f800005
3552c715,3f800005
35545e03,3f800005
3555f4f1,3f800005
35578bdf,3f800005
355922cd,3f800005
355ab9bb,3f800005
355c50a9,3f800005
355de797,3f800005
355f7e85,3f800005
35611572,3f800005
3562ac60,3f800005
3564434e,3f800005
3565da3c,3f800005
3567712a,3f800005
35690818,3f800005
356a9f06,3f800005
356c35f4,3f800005
356dcce2,3f800005
356f63d0,3f800005
3570fabe,3f800005
357291ac,3f800005
3574289a,3f800005
3575bf87,3f800005
35775675,3f800005
3578ed63,3f800005
357a8451,3f800005
357c1b3f,3f800005
357db22d,3f800005
357f491b,3f800006
3580e009,3f800006
358276f7,3f800006
35840de5,3f800006
3585a4d3,3f800006
35873bc1,3f800006
3588d2af,3f800006
358a699c,3f800006
358c008a,3f800006
358d9778,3f800006
358f2e66,3f800006
3590c554,3f800006
35925c42,3f800006
3593f330,3f800006
35958a1e,3f800006
3597210c,3f800007
3598b7fa,3f800007
359a4ee8,3f800007
359be5d6,3f800007
359d7cc4,3f800007
359f13b2,3f800007
35a0aa9f,3f800007
35a2418d,3f800007
35a3d87b,3f800007
35a56f69,3f800007
35a70657,3f800007
35a89d45,3f800007
35aa3433,3f800007
35abcb21,3f800007
35ad620f,3f800008
35aef8fd,3f800008
35b08feb,3f800008
35b226d9,3f800008
35b3bdc7,3f800008
35b554b4,3f800008
35b6eba2,3f800008
35b88290,3f800008
35ba197e,3f800008
35bbb06c,3f800008
35bd475a,3f800008
35bede48,3f800008
35c07536,3f800008
35c20c24,3f800008
35c3a312,3f800008
35c53a00,3f800009
35c6d0ee,3f800009
35c867dc,3f800009
35c9feca,3f800009
35cb95b7,3f800009
35cd2ca5,3f800009
35cec393,3f800009
35d05a81,3f800009
35d1f16f,3f800009
35d3885d,3f800009
35d51f4b,3f800009
35d6b639,3f800009
35d84d27,3f800009
35d9e415,3f800009
35db7b03,3f80000a
35dd11f1,3f80000a
35dea8df,3f80000a
35e03fcc,3f80000a
35e1d6ba,3f80000a
35e36da8,3f80000a
35e50496,3f80000a
35e69b84,3f80000a
35e83272,3f80000a
35e9c960,3f80000a
35eb604e,3f80000a
35ecf73c,3f80000a
35ee8e2a,3f80000a
35f02518,3f80000a
35f1bc06,3f80000a
35f352f4,3f80000b
35f4e9e2,3f80000b
35f680cf,3f80000b
35f817bd,3f80000b
35f9aeab,3f80000b
35fb4599,3f80000b
35fcdc87,3f80000b
35fe7375,3f80000b
36000a63,3f80000b
3601a151,3f80000b
3603383f,3f80000b
3604cf2d,3f80000c
3606661b,3f80000c
3607fd09,3f80000c
360993f7,3f80000c
360b2ae4,3f80000c
360cc1d2,3f80000c
360e58c0,3f80000c
360fefae,3f80000c
3611869c,3f80000d
36131d8a,3f80000d
3614b478,3f80000d
36164b66,3f80000d
3617e254,3f80000d
36197942,3f80000d
361b1030,3f80000d
361ca71e,3f80000e
361e3e0c,3f80000e
361fd4fa,3f80000e
36216be7,3f80000e
362302d5,3f80000e
362499c3,3f80000e
362630b1,3f80000e
3627c79f,3f80000f
36295e8d,3f80000f
362af57b,3f80000f
362c8c69,3f80000f
362e2357,3f80000f
362fba45,3f80000f
36315133,3f80000f
3632e821,3f800010
36347f0f,3f800010
363615fc,3f800010
3637acea,3f800010
363943d8,3f800010
363adac6,3f800010
363c71b4,3f800010
363e08a2,3f800010
363f9f90,3f800011
3641367e,3f800011
3642cd6c,3f800011
3644645a,3f800011
3645fb48,3f800011
36479236,3f800011
36492924,3f800011
364ac012,3f800012
364c56ff,3f800012
364deded,3f800012
364f84db,3f800012
36511bc9,3f800012
3652b2b7,3f800012
365449a5,3f800012
3655e093,3f800013
36577781,3f800013
36590e6f,3f800013
365aa55d,3f800013
365c3c4b,3f800013
365dd339,3f800013
365f6a27,3f800013
36610114,3f800013
36629802,3f800014
36642ef0,3f800014
3665c5de,3f800014
36675ccc,3f800014
3668f3ba,3f800014
366a8aa8,3f800014
366c2196,3f800014
366db884,3f800015
366f4f72,3f800015
3670e660,3f800015
36727d4e,3f800015
3674143c,3f800015
3675ab2a,3f800015
36774217,3f800015
3678d905,3f800016
367a6ff3,3f800016
367c06e1,3f800016
367d9dcf,3f800016
367f34bd,3f800016
3680cbab,3f800016
36826299,3f800017
3683f987,3f800017
36859075,3f800017
36872763,3f800017
3688be51,3f800018
368a553f,3f800018
368bec2c,3f800018
368d831a,3f800019
368f1a08,3f800019
3690b0f6,3f800019
369247e4,3f800019
3693ded2,3f80001a
369575c0,3f80001a
36970cae,3f80001a
3698a39c,3f80001a
369a3a8a,3f80001b
369bd178,3f80001b
369d6866,3f80001b
369eff54,3f80001c
36a09642,3f80001c
36a22d2f,3f80001c
36a3c41d,3f80001c
36a55b0b,3f80001d
36a6f1f9,3f80001d
36a888e7,3f80001d
36aa1fd5,3f80001d
36abb6c3,3f80001e
36ad4db1,3f80001e
36aee49f,3f80001e
36b07b8d,3f80001f
36b2127b,3f80001f
36b3a969,3f80001f
36b54057,3f80001f
36b6d744,3f800020
36b86e32,3f800020
36ba0520,3f800020
36bb9c0e,3f800021
36bd32fc,3f800021
36bec9ea,3f800021
36c060d8,3f800021
36c1f7c6,3f800022
36c38eb4,3f800022
36c525a2,3f800022
36c6bc90,3f800022
36c8537e,3f800023
36c9ea6c,3f800023
36cb815a,3f800023
36cd1847,3f800024
36ceaf35,3f800024
36d04623,3f800024
36d1dd11,3f800024
36d373ff,3f800025
36d50aed,3f800025
36d6a1db,3f800025
36d838c9,3f800025
36d9cfb7,3f800026
36db66a5,3f800026
36dcfd93,3f800026
36de9481,3f800027
36e02b6f,3f800027
36e1c25c,3f800027
36e3594a,3f800027
36e4f038,3f800028
36e68726,3f800028
36e81e14,3f800028
36e9b502,3f800028
36eb4bf0,3f800029
36ece2de,3f800029
36ee79cc,3f800029
36f010ba,3f80002a
36f1a7a8,3f80002a
36f33e96,3f80002a
36f4d584,3f80002a
36f66c72,3f80002b
36f8035f,3f80002b
36f99a4d,3f80002b
36fb313b,3f80002c
36fcc829,3f80002c
36fe5f17,3f80002c
36fff605,3f80002c
37018cf3,3f80002d
370323e1,3f80002d
3704bacf,3f80002e
370651bd,3f80002f
3707e8ab,3f80002f
37097f99,3f800030
370b1687,3f800030
370cad74,3f800031
370e4462,3f800031
370fdb50,3f800032
3711723e,3f800032
3713092c,3f800033
3714a01a,3f800034
37163708,3f800034
3717cdf6,3f800035
371964e4,3f800035
371afbd2,3f800036
371c92c0,3f800036
371e29ae,3f800037
371fc09c,3f800037
37215789,3f800038
3722ee77,3f800038
37248565,3f800039
37261c53,3f80003a
3727b341,3f80003a
37294a2f,3f80003b
372ae11d,3f80003b
372c780b,3f80003c
372e0ef9,3f80003c
372fa5e7,3f80003d
37313cd5,3f80003d
3732d3c3,3f80003e
37346ab1,3f80003f
3736019f,3f80003f
3737988c,3f800040
37392f7a,3f800040
373ac668,3f800041
373c5d56,3f800041
373df444,3f800042
373f8b32,3f800042
37412220,3f800043
3742b90e,3f800043
37444ffc,3f800044
3745e6ea,3f800045
37477dd8,3f800045
374914c6,3f800046
374aabb4,3f800046
374c42a1,3f800047
374dd98f,3f800047
374f707d,3f800048
3751076b,3f800048
37529e59,3f800049
37543547,3f80004a
3755cc35,3f80004a
37576323,3f80004b
3758fa11,3f80004b
375a90ff,3f80004c
375c27ed,3f80004c
375dbedb,3f80004d
375f55c9,3f80004d
3760ecb7,3f80004e
376283a4,3f80004f
37641a92,3f80004f
3765b180,3f800050
3767486e,3f800050
3768df5c,3f800051
376a764a,3f800051
376c0d38,3f800052
376da426,3f800052
376f3b14,3f800053
3770d202,3f800053
377268f0,3f800054
3773ffde,3f800055
377596cc,3f800055
37772db9,3f800056
3778c4a7,3f800056
377a5b95,3f800057
377bf283,3f800057
377d8971,3f800058
377f205f,3f800058
3780b74d,3f800059
37824e3b,3f80005a
3783e529,3f80005b
37857c17,3f80005d
37871305,3f80005e
3788a9f3,3f80005f
378a40e1,3f800060
378bd7cf,3f800061
378d6ebc,3f800062
378f05aa,3f800063
37909c98,3f800064
37923386,3f800065
3793ca74,3f800066
37956162,3f800068
3796f850,3f800069
37988f3e,3f80006a
379a262c,3f80006b
379bbd1a,3f80006c
379d5408,3f80006d
379eeaf6,3f80006e
37a081e4,3f80006f
37a218d1,3f800070
37a3afbf,3f800071
37a546ad,3f800073
37a6dd9b,3f800074
37a87489,3f800075
37aa0b77,3f800076
37aba265,3f800077
37ad3953,3f800078
37aed041,3f800079
37b0672f,3f80007a
37b1fe1d,3f80007b
37b3950b,3f80007c
37b52bf9,3f80007e
37b6c2e7,3f80007f
37b859d4,3f800080
37b9f0c2,3f800081
37bb87b0,3f800082
37bd1e9e,3f800083
37beb58c,3f800084
37c04c7a,3f800085
37c1e368,3f800086
37c37a56,3f800087
37c51144,3f800089
37c6a832,3f80008a
37c83f20,3f80008b
37c9d60e,3f80008c
37cb6cfc,3f80008d
37cd03e9,3f80008e
37ce9ad7,3f80008f
37d031c5,3f800090
37d1c8b3,3f800091
37d35fa1,3f800093
37d4f68f,3f800094
37d68d7d,3f800095
37d8246b,3f800096
37d9bb59,3f800097
37db5247,3f800098
37dce935,3f800099
37de8023,3f80009a
37e01711,3f80009b
37e1adff,3f80009c
37e344ec,3f80009e
37e4dbda,3f80009f
37e672c8,3f8000a0
37e809b6,3f8000a1
37e9a0a4,3f8000a2
37eb3792,3f8000a3
37ecce80,3f8000a4
37ee656e,3f8000a5
37effc5c,3f8000a6
37f1934a,3f8000a7
37f32a38,3f8000a9
37f4c126,3f8000aa
37f65814,3f8000ab
37f7ef01,3f8000ac
37f985ef,3f8000ad
37fb1cdd,3f8000ae
37fcb3cb,3f8000af
37fe4ab9,3f8000b0
37ffe1a7,3f8000b1
38017895,3f8000b3
38030f83,3f8000b6
3804a671,3f8000b8
38063d5f,3f8000ba
3807d44d,3f8000bc
38096b3b,3f8000bf
380b0229,3f8000c1
380c9917,3f8000c3
380e3004,3f8000c5
380fc6f2,3f8000c7
38115de0,3f8000ca
3812f4ce,3f8000cc
38148bbc,3f8000ce
381622aa,3f8000d0
3817b998,3f8000d2
38195086,3f8000d5
381ae774,3f8000d7
381c7e62,3f8000d9
381e1550,3f8000db
381fac3e,3f8000dd
3821432c,3f8000e0
3822da19,3f8000e2
38247107,3f8000e4
382607f5,3f8000e6
38279ee3,3f8000e8
382935d1,3f8000eb
382accbf,3f8000ed
382c63ad,3f8000ef
382dfa9b,3f8000f1
382f9189,3f8000f3
38312877,3f8000f6
3832bf65,3f8000f8
38345653,3f8000fa
3835ed41,3f8000fc
3837842f,3f8000fe
38391b1c,3f800101
383ab20a,3f800103
383c48f8,3f800105
383ddfe6,3f800107
383f76d4,3f800109
38410dc2,3f80010c
3842a4b0,3f80010e
38443b9e,3f800110
3845d28c,3f800112
3847697a,3f800114
38490068,3f800117
384a9756,3f800119
384c2e44,3f80011b
384dc531,3f80011d
384f5c1f,3f80011f
3850f30d,3f800122
385289fb,3f800124
385420e9,3f800126
3855b7d7,3f800128
38574ec5,3f80012a
3858e5b3,3f80012d
385a7ca1,3f80012f
385c138f,3f800131
385daa7d,3f800133
385f416b,3f800136
3860d859,3f800138
38626f47,3f80013a
38640634,3f80013c
38659d22,3f80013e
38673410,3f800141
3868cafe,3f800143
386a61ec,3f800145
386bf8da,3f800147
386d8fc8,3f800149
386f26b6,3f80014c
3870bda4,3f80014e
38725492,3f800150
3873eb80,3f800152
3875826e,3f800154
3877195c,3f800157
3878b049,3f800159
387a4737,3f80015b
387bde25,3f80015d
387d7513,3f80015f
387f0c01,3f800162
